,COM,MFH,SFH,APPRT
5504,0.18066771294050507,0.3171546879621414,0.2666344371928129,0.2666344371928129
5505,0.18215151947496078,0.29707187222715176,0.24457739102409157,0.24457739102409157
5506,0.16374661149950065,0.2880508725229222,0.24188220127306423,0.24188220127306423
5507,0.1626480239691825,0.28515232179828454,0.23204415437917977,0.23204415437917977
5508,0.15380225424454275,0.26184560780834076,0.21061558295060834,0.21061558295060834
5509,0.14644029105435868,0.26506950606329494,0.20490290871001532,0.20490290871001532
5510,0.1428877157939792,0.24262052647145815,0.1961727499798566,0.1961727499798566
5511,0.13907832786417462,0.24347826086956523,0.21140923374425913,0.21140923374425913
5512,0.14618347838493367,0.2577639751552795,0.22474417855128515,0.22474417855128515
5513,0.15502924810957341,0.27580597456373857,0.22918378857465152,0.22918378857465152
5514,0.16154943643886432,0.28772552499260573,0.24235355732817662,0.24235355732817662
5515,0.17195034955057784,0.3101745045844425,0.24378374023044078,0.24378374023044078
5516,0.18557568840062777,0.3020112392783201,0.2220409314317944,0.2220409314317944
5517,0.16142103010415182,0.26796805678793256,0.17553782934493595,0.17553782934493595
5518,0.1395919532030247,0.19514936409346348,0.12776972040931434,0.12776972040931434
5519,0.13552575260379512,0.14939367051168295,0.11427765691725084,0.11427765691725084
5520,0.15528606077899842,0.1526175687666371,0.11919668036419306,0.11919668036419306
5521,0.15664146097874163,0.1456373853889382,0.11681572798324068,0.11681572798324068
5522,0.1648451990298188,0.1453120378586217,0.13236644911771817,0.13236644911771817
5523,0.20520759024111856,0.2509908311150547,0.17061074852953026,0.17061074852953026
5524,0.2763018975602797,0.35838509316770184,0.29677705261461607,0.29677705261461607
5525,0.3240975888143815,0.34451345755693585,0.36899927483683825,0.36899927483683825
5526,0.33572549579112565,0.3816918071576456,0.3412214970590605,0.3412214970590605
5527,0.2618490512198602,0.3403430937592429,0.2864676496656192,0.2864676496656192
5528,0.2437009559138251,0.3415261756876664,0.2809120941100637,0.2809120941100637
5529,0.23304323013268655,0.31854480922803907,0.2563169768753525,0.2563169768753525
5530,0.21502354116136396,0.3074829931972789,0.2536217871243252,0.2536217871243252
5531,0.21108574689684692,0.3066252587991719,0.24124566916445092,0.24124566916445092
5532,0.18396347553145956,0.2804199940845904,0.21981709773587949,0.21981709773587949
5533,0.17892709373662435,0.28160307601301393,0.21331077270163565,0.21331077270163565
5534,0.16717078042516764,0.25915409642117715,0.20711868503746678,0.20711868503746678
5535,0.1584534170352404,0.26001183081928425,0.22061074852953028,0.22061074852953028
5536,0.16445998002568127,0.2771960958296362,0.23648376440254612,0.23648376440254612
5537,0.1716935368811528,0.2952380952380953,0.2409233744259125,0.2409233744259125
5538,0.18899985732629476,0.31209701271813073,0.2540931431794376,0.2540931431794376
5539,0.19881580824654016,0.3345459923099675,0.2580613971476916,0.2580613971476916
5540,0.18887145099158226,0.3263827270038451,0.23378051728305535,0.23378051728305535
5541,0.17588814381509488,0.2874001774622893,0.1839456933365563,0.1839456933365563
5542,0.14521329718932802,0.20878438331854482,0.13284586254129402,0.13284586254129402
5543,0.13649593379940078,0.16302868973676427,0.11935379904923053,0.11935379904923053
5544,0.15968041090027107,0.16625258799171844,0.12427282249617275,0.12427282249617275
5545,0.16103581110001428,0.1572315882874889,0.12442994118121023,0.12442994118121023
5546,0.17511770580681982,0.16184560780834073,0.14251873338167756,0.14251873338167756
5547,0.21560850335283208,0.2733215025140491,0.18663282571912015,0.18663282571912015
5548,0.2808246540162648,0.3972493345164153,0.32374506486181615,0.32374506486181615
5549,0.3440576401769154,0.39003253475303157,0.399299008943679,0.399299008943679
5550,0.35678413468397774,0.4205560485063591,0.3715212311659012,0.3715212311659012
5551,0.2975032101583678,0.37426796805678797,0.31169124164048023,0.31169124164048023
5552,0.27347695819660434,0.3745933155871044,0.3078801063572637,0.3078801063572637
5553,0.260493651020117,0.3495711328009465,0.2782088469905729,0.2782088469905729
5554,0.23769439292338423,0.33765158237207926,0.27043751510756586,0.27043751510756586
5555,0.2337565986588672,0.33765158237207926,0.2580613971476916,0.2580613971476916
5556,0.2029533456983878,0.3085477669328601,0.23663282571912014,0.23663282571912014
5557,0.19055500071336853,0.30887311446317656,0.2301265006848763,0.2301265006848763
5558,0.17989727493223,0.2864241348713399,0.2206026911610668,0.2206026911610668
5559,0.16982451134255958,0.28524105294291635,0.23917089678511,0.23917089678511
5560,0.1736338992723641,0.30446613427979885,0.2532994923857868,0.2532994923857868
5561,0.1785418747324868,0.3283052351375333,0.260277173475143,0.260277173475143
5562,0.19694678270794694,0.3431233362910382,0.2785230843606478,0.2785230843606478
5563,0.20418033956341847,0.3684708666075126,0.2799532672629119,0.2799532672629119
5564,0.1931373947781424,0.36030760130139017,0.2531343163322859,0.2531343163322859
5565,0.18015408760165502,0.31262939958592134,0.19917411973249538,0.19917411973249538
5566,0.14728206591525184,0.22821650399290153,0.14046007573926356,0.14046007573926356
5567,0.13759452132971894,0.16592724046140195,0.12189187011522037,0.12189187011522037
5568,0.16077899843058924,0.16915113871635612,0.1268108935621626,0.1268108935621626
5569,0.16213439863033244,0.16013013901212658,0.12696801224720006,0.12696801224720006
5570,0.17621629333713798,0.1647441585329784,0.1450568044476674,0.1450568044476674
5571,0.21670709088315024,0.2762200532386868,0.18917089678510998,0.18917089678510998
5572,0.28302182907690115,0.40304643596569056,0.3313592780597857,0.3313592780597857
5573,0.34625481523755175,0.39582963620230693,0.4069132221416485,0.4069132221416485
5574,0.35898130974461406,0.42635314995563445,0.3765973732978809,0.3765973732978809
5575,0.29737480382365533,0.38006506950606334,0.31930545483844974,0.31930545483844974
5576,0.2769011271222714,0.38039041703637977,0.3129562484892434,0.3129562484892434
5577,0.263917819945784,0.35740905057675243,0.2840786399162034,0.2840786399162034
5578,0.23879298045370237,0.34344868382135463,0.2755136572395456,0.2755136572395456
5579,0.23485518618918536,0.340550133096717,0.2631375392796713,0.2631375392796713
5580,0.20405193322870596,0.31144631765749775,0.24170896785109985,0.24170896785109985
5581,0.19288058210871736,0.3146702159124519,0.23520264281685602,0.23520264281685602
5582,0.18099586246254817,0.29222123632061525,0.2256788332930465,0.2256788332930465
5583,0.16859751747752888,0.2910381543921917,0.24170896785109985,0.24170896785109985
5584,0.17473248680268227,0.3102632357290742,0.2583756345177665,0.2583756345177665
5585,0.17964046226280497,0.33410233658680866,0.2653533156071227,0.2653533156071227
5586,0.1980453702382651,0.34892043774031356,0.2835992264926275,0.2835992264926275
5587,0.20527892709373663,0.37426796805678797,0.28502940939489163,0.28502940939489163
5588,0.19423598230846056,0.36610470275066553,0.2582104584642656,0.2582104584642656
5589,0.18125267513197318,0.3184265010351967,0.20250584159213603,0.20250584159213603
5590,0.14605507205022114,0.2311150547175392,0.14046007573926356,0.14046007573926356
5591,0.1318447710087031,0.1572315882874889,0.11681572798324068,0.11681572798324068
5592,0.15502924810957341,0.15841467021591246,0.1217347514301829,0.1217347514301829
5593,0.1563846483093166,0.15143448683821356,0.12189187011522037,0.12189187011522037
5594,0.1681409616207733,0.15400769003253476,0.13744259124969785,0.13744259124969785
5595,0.20863175916678556,0.25968648328896776,0.1790186125211506,0.1790186125211506
5596,0.2761734912255671,0.3778172138420586,0.3102610587382161,0.3102610587382161
5597,0.3370808959908689,0.3648033126293996,0.3824832809604384,0.3824832809604384
5598,0.34625481523755175,0.3982253771073647,0.3547055031826606,0.3547055031826606
5599,0.28820088457697246,0.35687666370896187,0.29995165578921923,0.29995165578921923
5600,0.2665002140105579,0.3580597456373854,0.2943961002336637,0.2943961002336637
5601,0.25351690683407047,0.33507837917775807,0.2672629119329627,0.2672629119329627
